"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"3","GTLM","Antonio Garcia","25","1:22.404","38:25.968","Yellow","Track","0.659","7.402","3.279","4.400","11.442","8.248","6.149","4.495","12.298","16.734","1.775","5.523","125.190"
"24","GTLM","John Edwards","25","1:21.462","38:28.030","Yellow","Track","0.666","7.619","3.340","4.311","11.438","7.959","6.047","4.370","11.995","16.618","1.707","5.392","123.874"
"67","GTLM","Ryan Briscoe","25","1:21.769","38:29.704","Yellow","Track","0.634","7.616","3.493","4.493","11.391","8.093","6.056","4.313","12.032","16.515","1.700","5.433","130.126"
"25","GTLM","Tom Blomqvist","25","1:20.017","38:32.800","Yellow","Track","0.636","7.253","3.149","4.203","11.207","7.872","5.904","4.437","11.831","16.397","1.723","5.405","129.717"
"66","GTLM","Dirk Mueller","25","1:20.439","39:01.925","Yellow","Track","0.642","7.739","3.194","4.211","11.284","8.118","5.838","4.333","11.951","15.924","1.719","5.486","128.505"
"50","DPi","Kyle Kaiser","26","2:34.114","40:03.646","Yellow","Track","1.324","20.109","7.965","7.489","19.395","14.163","10.398","7.624","23.531","27.623","2.883","11.610","62.311"
"55","DPi","Harry Tincknell","24","2:34.094","40:04.233","Yellow","Track","1.240","20.967","7.976","7.084","19.421","13.939","10.627","7.849","22.997","27.724","2.793","11.477","66.532"
"911","GTLM","Nick Tandy","26","2:09.819","40:11.541","Yellow","Pit","0.643","7.187","3.270","4.599","12.970","11.631","11.000","7.640","22.988","29.710","3.081","15.100","128.305"
"912","GTLM","Laurens Vanthoor","26","2:06.764","40:12.254","Yellow","Pit","0.713","7.942","3.351","4.461","12.026","10.383","9.379","7.552","23.169","29.240","3.459","15.089","115.708"
"4","GTLM","Oliver Gavin","26","1:50.754","40:12.770","Yellow","Pit","0.636","7.116","3.158","4.354","11.503","8.099","6.015","4.404","18.066","29.120","3.289","14.994","129.717"
"3","GTLM","Antonio Garcia","26","1:47.735","40:13.703","Yellow","Pit","0.647","7.244","3.419","4.950","17.763","8.602","5.936","4.481","12.457","23.766","3.471","14.999","127.512"
"24","GTLM","John Edwards","26","1:46.377","40:14.407","Yellow","Pit","0.631","7.042","3.199","4.822","18.020","13.189","7.298","4.418","12.141","17.164","3.387","15.066","130.745"
"67","GTLM","Ryan Briscoe","26","1:51.695","40:21.399","Yellow","Pit","0.633","7.074","3.190","4.926","18.665","13.836","9.643","5.696","12.457","16.694","3.811","15.070","130.332"
"25","GTLM","Tom Blomqvist","26","1:52.343","40:25.143","Yellow","Pit","0.633","7.040","3.146","5.140","19.254","12.945","7.915","5.581","14.981","16.972","3.629","15.107","130.332"
"77","DPi","Oliver Jarvis","26","2:55.968","40:30.141","Yellow","Track","0.000","0.000","0.000","0.000","18.283","13.514","10.840","8.099","22.203","25.942","2.085","6.125","0.000"
"7","DPi","Ricky Taylor","26","2:56.495","40:31.292","Yellow","Track","0.000","0.000","0.000","0.000","18.381","13.386","9.977","8.170","21.583","26.426","1.803","6.333","0.000"
"6","DPi","Dane Cameron","26","2:58.056","40:33.327","Yellow","Track","0.000","0.000","0.000","0.000","19.348","13.602","10.150","6.981","20.809","27.132","2.189","6.810","0.000"
"10","DPi","Renger Van Der Zande","26","2:55.809","40:35.189","Yellow","Track","0.000","0.000","0.000","0.000","19.250","13.655","9.361","7.738","19.974","27.673","2.361","6.979","0.000"
"31","DPi","Pipo Derani","26","3:02.387","40:35.996","Yellow","Pit","0.000","0.000","0.000","0.000","18.520","13.633","11.023","8.188","22.048","0.000","0.000","15.352","0.000"
"84","DPi","Stephen Simpson","26","3:01.612","40:37.875","Yellow","Track","0.000","0.000","0.000","0.000","17.468","12.775","9.522","7.733","18.342","28.471","2.848","6.917","0.000"
"5","DPi","Filipe Albuquerque","26","3:02.969","40:39.975","Yellow","Track","0.000","0.000","0.000","0.000","17.452","12.381","9.871","7.077","19.358","27.453","2.834","8.443","0.000"
"66","GTLM","Dirk Mueller","26","1:38.794","40:40.719","Yellow","Track","0.641","7.144","3.027","4.103","10.961","8.059","5.891","4.372","16.605","27.072","2.502","8.417","128.705"
"85","DPi","Tristan Vautier","21","10:25.998","41:02.265","Yellow","Track","0.000","0.000","0.000","0.000","14.888","8.629","6.169","4.416","12.283","18.741","1.647","5.040","0.000"
"50","DPi","Kyle Kaiser","27","2:30.019","42:33.665","Yellow","Track","1.626","20.501","8.221","6.768","17.226","13.580","10.486","8.019","24.699","26.294","2.647","9.952","50.738"
"55","DPi","Harry Tincknell","25","2:30.010","42:34.243","Yellow","Track","1.844","20.525","8.343","6.556","17.273","13.554","10.989","7.770","24.416","26.303","2.350","10.087","44.740"
"77","DPi","Oliver Jarvis","27","2:05.062","42:35.203","Yellow","Track","0.696","7.670","3.455","4.871","13.010","13.589","10.892","7.572","24.477","26.408","2.102","10.320","118.534"
"7","DPi","Ricky Taylor","27","2:05.227","42:36.519","Yellow","Track","0.766","8.539","4.214","5.161","13.409","11.446","10.200","8.582","24.307","26.523","1.941","10.139","107.702"
"6","DPi","Dane Cameron","27","2:04.713","42:38.040","Yellow","Track","0.794","9.116","3.959","4.979","13.236","10.221","10.500","8.360","24.449","26.731","2.340","10.028","103.904"
"10","DPi","Renger Van Der Zande","27","2:04.262","42:39.451","Yellow","Track","0.821","8.778","4.402","5.100","12.517","10.283","10.038","8.305","24.316","26.651","2.499","10.552","100.487"
"84","DPi","Stephen Simpson","27","2:03.886","42:41.761","Yellow","Track","0.672","8.478","4.227","5.717","14.474","8.881","7.956","8.504","24.472","26.851","3.013","10.641","122.768"
"5","DPi","Filipe Albuquerque","27","2:02.332","42:42.307","Yellow","Track","0.869","9.058","3.666","5.030","13.489","9.835","7.887","8.184","24.165","26.611","2.916","10.622","94.937"
"85","DPi","Tristan Vautier","22","1:41.759","42:44.024","Yellow","Track","0.592","6.692","3.431","5.645","13.831","8.989","7.615","4.762","12.920","23.893","2.817","10.572","139.358"
"66","GTLM","Dirk Mueller","27","2:05.927","42:46.646","Yellow","Track","0.892","9.541","3.936","5.355","14.299","9.812","7.238","7.722","24.187","28.654","3.304","10.987","92.489"
"911","GTLM","Patrick Pilet","27","2:36.210","42:47.751","Yellow","Track","0.000","0.000","0.000","0.000","13.583","9.399","7.190","4.475","17.564","28.165","3.324","11.118","0.000"
"912","GTLM","Earl Bamber","27","2:36.910","42:49.164","Yellow","Track","0.000","0.000","0.000","0.000","13.953","9.279","7.383","4.770","17.731","28.049","3.368","11.170","0.000"
"3","GTLM","Jan Magnussen","27","2:36.410","42:50.113","Yellow","Track","0.000","0.000","0.000","0.000","13.409","8.978","6.887","4.635","17.446","27.936","3.258","10.933","0.000"
"4","GTLM","Tommy Milner","27","2:40.002","42:52.772","Yellow","Track","0.000","0.000","0.000","0.000","13.411","9.214","6.869","4.936","16.706","28.248","3.605","11.841","0.000"
"67","GTLM","Richard Westbrook","27","2:33.235","42:54.634","Yellow","Track","0.000","0.000","0.000","0.000","13.515","8.584","6.347","4.630","12.466","24.134","3.743","12.096","0.000"
"25","GTLM","Connor De Phillippi","27","2:31.443","42:56.586","Yellow","Track","0.000","0.000","0.000","0.000","12.619","8.395","6.337","4.416","12.199","18.782","3.787","12.737","0.000"
"31","DPi","Pipo Derani","27","2:21.649","42:57.645","Yellow","Track","0.000","0.000","0.000","0.000","12.381","8.494","6.370","4.410","12.176","18.969","3.615","13.251","0.000"
"24","GTLM","Jesse Krohn","27","3:44.604","43:59.011","Yellow","Track","0.000","0.000","0.000","0.000","12.105","8.206","6.140","4.568","12.121","16.823","1.712","5.409","0.000"
"50","DPi","Kyle Kaiser","28","2:05.184","44:38.849","Green","Track","1.336","17.478","6.894","5.950","15.256","11.825","9.251","7.000","20.300","23.165","1.681","5.048","61.751"
"55","DPi","Harry Tincknell","26","2:04.769","44:39.012","Green","Track","1.451","17.592","7.073","5.790","15.078","11.939","9.575","6.959","20.343","22.499","1.601","4.869","56.857"
"77","DPi","Oliver Jarvis","28","2:04.452","44:39.655","Green","Track","1.214","17.639","7.096","6.018","15.040","12.418","9.085","6.745","20.415","22.311","1.601","4.870","67.957"
"7","DPi","Ricky Taylor","28","2:03.953","44:40.472","Green","Track","1.312","17.727","7.850","5.342","15.064","12.325","8.729","7.131","20.197","21.670","1.646","4.960","62.881"
"6","DPi","Dane Cameron","28","2:02.953","44:40.993","Green","Track","1.311","17.697","8.212","6.026","14.693","12.043","7.897","6.887","20.623","21.043","1.609","4.912","62.929"
"10","DPi","Renger Van Der Zande","28","2:01.959","44:41.410","Green","Track","0.950","18.230","7.613","5.978","15.126","11.591","8.393","6.313","20.604","20.606","1.595","4.960","86.842"
"84","DPi","Stephen Simpson","28","2:00.137","44:41.898","Green","Track","1.236","17.146","8.026","6.202","14.821","10.749","8.198","6.291","20.795","20.117","1.569","4.987","66.748"
"5","DPi","Filipe Albuquerque","28","2:00.070","44:42.377","Green","Track","1.590","17.111","7.978","6.271","14.953","11.258","8.105","5.900","20.455","19.895","1.585","4.969","51.887"
"85","DPi","Tristan Vautier","23","1:59.781","44:43.805","Green","Track","1.364","17.210","7.918","6.168","15.119","11.328","8.039","5.926","20.347","19.788","1.585","4.989","60.484"
"66","GTLM","Dirk Mueller","28","1:58.322","44:44.968","Green","Track","1.269","16.300","7.344","6.785","15.564","11.382","8.337","4.633","20.856","18.614","1.735","5.503","65.012"
"911","GTLM","Patrick Pilet","28","1:57.660","44:45.411","Green","Track","1.341","16.864","6.778","6.693","15.329","11.793","7.682","4.634","21.360","18.087","1.695","5.404","61.521"
"912","GTLM","Earl Bamber","28","1:56.756","44:45.920","Green","Track","1.142","17.045","6.518","6.603","15.476","11.555","7.971","4.742","20.690","17.939","1.674","5.401","72.242"
"3","GTLM","Jan Magnussen","28","1:56.529","44:46.642","Green","Track","1.225","17.072","6.485","7.043","14.871","11.949","8.242","4.657","20.593","17.361","1.669","5.362","67.347"
"4","GTLM","Tommy Milner","28","1:54.830","44:47.602","Green","Track","1.234","16.454","5.988","6.539","14.790","12.805","8.202","4.512","20.392","16.869","1.679","5.366","66.856"
"67","GTLM","Richard Westbrook","28","1:55.313","44:49.947","Green","Track","1.189","17.134","6.006","5.679","14.249","14.012","7.905","4.469","20.443","16.968","1.753","5.506","69.386"
"31","DPi","Pipo Derani","28","1:53.432","44:51.077","Green","Track","1.275","16.577","6.822","5.126","13.924","13.232","7.613","4.421","20.447","17.484","1.569","4.942","64.706"
"25","GTLM","Connor De Phillippi","28","1:54.892","44:51.478","Green","Track","1.234","16.653","6.412","5.354","13.954","13.684","7.532","4.456","20.855","17.491","1.785","5.482","66.856"
"24","GTLM","Jesse Krohn","28","1:19.617","45:18.628","Green","Track","0.638","7.117","3.140","4.406","11.199","7.823","5.713","4.440","11.864","16.209","1.697","5.371","129.310"
"55","DPi","Harry Tincknell","27","1:15.361","45:54.373","Green","Track","0.564","6.402","2.853","4.121","10.921","7.530","5.528","4.081","11.014","15.865","1.593","4.889","146.277"
"50","DPi","Kyle Kaiser","29","1:16.636","45:55.485","Green","Track","0.587","6.615","2.998","4.347","11.025","7.742","5.665","4.089","11.172","15.756","1.641","4.999","140.545"
"77","DPi","Oliver Jarvis","29","1:16.382","45:56.037","Green","Track","0.569","6.424","3.040","4.290","11.035","7.482","5.803","4.029","11.131","16.029","1.643","4.907","144.991"
"7","DPi","Ricky Taylor","29","1:16.273","45:56.745","Green","Track","0.571","6.416","3.041","4.224","11.120","7.494","5.554","4.103","11.116","16.088","1.623","4.923","144.483"
"6","DPi","Dane Cameron","29","1:16.139","45:57.132","Green","Track","0.570","6.383","3.069","4.274","10.928","7.463","5.625","3.974","10.999","16.350","1.599","4.905","144.737"
"10","DPi","Renger Van Der Zande","29","1:16.005","45:57.415","Green","Track","0.581","6.452","3.081","4.211","11.039","7.534","5.706","4.036","11.066","15.798","1.568","4.933","141.997"
"5","DPi","Filipe Albuquerque","29","1:15.931","45:58.308","Green","Track","0.585","6.486","3.140","4.079","10.837","7.526","5.663","4.040","11.022","15.968","1.599","4.986","141.026"
"84","DPi","Stephen Simpson","29","1:16.929","45:58.827","Green","Track","0.587","6.544","3.107","4.116","10.920","7.527","5.688","4.021","11.076","16.677","1.634","5.032","140.545"
"85","DPi","Tristan Vautier","24","1:17.913","46:01.718","Green","Track","0.587","6.541","3.235","4.086","10.828","7.560","5.553","4.061","11.644","17.301","1.557","4.960","140.545"
"66","GTLM","Dirk Mueller","29","1:20.085","46:05.053","Green","Track","0.642","7.114","3.029","4.347","11.436","8.033","5.659","4.378","11.889","16.314","1.754","5.490","128.505"
"911","GTLM","Patrick Pilet","29","1:19.827","46:05.238","Green","Track","0.634","6.975","3.320","4.236","11.323","7.891","5.950","4.300","11.978","16.174","1.681","5.365","130.126"
"912","GTLM","Earl Bamber","29","1:19.909","46:05.829","Green","Track","0.634","7.005","3.256","4.317","11.294","7.884","5.825","4.309","11.895","16.441","1.663","5.386","130.126"
"3","GTLM","Jan Magnussen","29","1:19.642","46:06.284","Green","Track","0.627","6.982","3.284","4.304","11.203","7.907","5.853","4.348","11.843","16.279","1.669","5.343","131.579"
"31","DPi","Pipo Derani","29","1:15.769","46:06.846","Green","Track","0.580","6.428","3.081","4.224","11.095","7.744","5.631","3.924","10.898","15.699","1.561","4.904","142.241"
"4","GTLM","Tommy Milner","29","1:19.221","46:06.823","Green","Track","0.625","6.967","3.150","4.298","11.063","7.772","5.754","4.344","11.804","16.406","1.676","5.362","132.000"
"67","GTLM","Richard Westbrook","29","1:20.310","46:10.257","Green","Track","0.641","7.104","3.093","4.208","11.220","8.093","6.087","4.370","11.967","16.293","1.751","5.483","128.705"
"25","GTLM","Connor De Phillippi","29","1:19.929","46:11.407","Green","Track","0.634","7.024","3.120","4.312","11.417","7.995","5.754","4.369","11.865","16.332","1.706","5.401","130.126"
"24","GTLM","Jesse Krohn","29","1:18.886","46:37.514","Green","Track","0.629","7.032","2.911","4.160","11.151","7.710","5.681","4.287","11.728","16.518","1.703","5.376","131.161"
"55","DPi","Harry Tincknell","28","1:13.732","47:08.105","Green","Track","0.570","6.408","2.744","4.018","10.689","7.339","5.340","4.007","10.872","15.278","1.596","4.871","144.737"
"50","DPi","Kyle Kaiser","30","1:14.528","47:10.013","Green","Track","0.583","6.529","2.820","3.954","10.661","7.456","5.451","4.078","10.887","15.521","1.615","4.973","141.509"
"77","DPi","Oliver Jarvis","30","1:15.034","47:11.071","Green","Track","0.569","6.385","2.898","4.138","10.901","7.430","5.464","4.009","11.031","15.681","1.637","4.891","144.991"
"7","DPi","Ricky Taylor","30","1:14.919","47:11.664","Green","Track","0.572","6.394","2.788","4.129","10.941","7.552","5.424","4.045","10.990","15.595","1.590","4.899","144.231"
"6","DPi","Dane Cameron","30","1:14.957","47:12.089","Green","Track","0.571","6.390","2.766","4.035","10.946","7.509","5.552","4.040","10.945","15.738","1.570","4.895","144.483"
"10","DPi","Renger Van Der Zande","30","1:15.093","47:12.508","Green","Track","0.581","6.447","2.906","4.071","10.822","7.475","5.664","4.036","11.025","15.597","1.549","4.920","141.997"
"5","DPi","Filipe Albuquerque","30","1:14.787","47:13.095","Green","Track","0.585","6.510","2.768","3.958","10.507","7.491","5.544","4.050","11.047","15.787","1.579","4.961","141.026"
"84","DPi","Stephen Simpson","30","1:14.793","47:13.620","Green","Track","0.590","6.563","2.774","3.964","10.567","7.485","5.469","3.979","11.071","15.797","1.570","4.964","139.831"
"85","DPi","Tristan Vautier","25","1:16.738","47:18.456","Green","Track","0.588","6.553","2.839","4.011","10.552","7.413","5.603","4.252","11.477","16.924","1.555","4.971","140.306"
"66","GTLM","Dirk Mueller","30","1:19.029","47:24.082","Green","Track","0.640","7.140","2.911","4.275","11.277","7.905","5.641","4.310","11.763","15.934","1.742","5.491","128.906"
"912","GTLM","Earl Bamber","30","1:20.039","47:25.868","Green","Track","0.634","7.017","3.050","4.215","11.432","7.983","6.038","4.251","12.273","16.072","1.679","5.395","130.126"
"911","GTLM","Patrick Pilet","30","1:21.403","47:26.641","Green","Track","0.627","6.957","3.002","4.498","11.497","7.881","5.840","4.253","12.947","16.851","1.680","5.370","131.579"
"3","GTLM","Jan Magnussen","30","1:20.540","47:26.824","Green","Track","0.624","6.944","3.233","4.364","11.454","7.874","5.804","4.295","11.971","16.979","1.671","5.327","132.212"
"4","GTLM","Tommy Milner","30","1:20.597","47:27.420","Green","Track","0.626","6.972","3.121","4.249","11.423","7.801","5.856","4.264","11.860","17.319","1.717","5.389","131.789"
"67","GTLM","Richard Westbrook","30","1:19.274","47:29.531","Green","Track","0.639","7.093","3.068","4.169","11.006","8.026","5.706","4.341","11.818","16.177","1.742","5.489","129.108"
"25","GTLM","Connor De Phillippi","30","1:18.854","47:30.261","Green","Track","0.630","7.004","2.984","4.134","11.050","7.827","5.811","4.246","11.864","16.219","1.700","5.385","130.952"
"31","DPi","Pipo Derani","30","1:29.651","47:36.497","Green","Pit","0.577","6.416","3.009","4.254","11.281","7.740","5.833","3.978","11.778","15.856","3.598","15.331","142.981"
"24","GTLM","Jesse Krohn","30","1:29.596","48:07.110","Green","Pit","0.629","7.034","2.931","4.098","11.011","7.711","5.682","4.275","11.654","16.021","3.419","15.131","131.161"
