"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"99","GS","Gary Ferrera","9","1:57.124","19:38.820","Green","Track","12.748","15.618","10.715","21.917","8.413","6.777","6.245","11.195","7.627","6.666","5.506","0.498","3.199","164.294"
"77","GS","Trent Hindman","8","1:56.063","19:39.329","Green","Track","12.334","15.397","10.670","21.775","8.481","6.836","6.277","10.757","7.641","6.726","5.524","0.496","3.149","164.956"
"24","GS","Frank Gannett II","8","1:56.797","19:39.684","Green","Track","12.321","15.374","10.834","21.633","8.561","6.876","6.292","10.861","7.822","6.837","5.643","0.506","3.237","161.696"
"93","GS","Mark Siegel","9","1:57.757","19:42.635","Green","Track","12.772","15.341","10.864","21.879","8.522","6.907","6.319","11.273","7.821","6.811","5.575","0.499","3.174","163.964"
"82","GS","James Clay","9","1:54.047","19:43.657","Green","Track","11.949","15.058","10.563","21.181","8.410","6.816","6.301","10.315","7.547","6.694","5.549","0.497","3.167","164.624"
"84","TCR","Brian Henderson","9","2:16.513","19:44.297","Green","Pit","12.838","15.795","11.437","23.007","8.895","7.352","6.765","11.063","8.105","7.307","10.185","0.000","0.000","0.000"
"65","GS","Justin Piscitell","5","1:54.808","19:48.054","Green","Track","11.905","15.041","10.671","21.465","8.540","6.896","6.275","10.270","7.683","6.785","5.581","0.502","3.194","162.984"
"2","GS","Kenton Koch","8","1:54.592","19:48.969","Green","Track","11.923","15.229","10.619","21.361","8.343","6.701","6.135","10.833","7.624","6.693","5.502","0.492","3.137","166.297"
"33","GS","Indy Dontje","10","1:56.131","19:49.581","Green","Track","12.463","15.027","10.721","21.567","8.462","6.779","6.229","11.454","7.670","6.669","5.473","0.491","3.126","166.636"
"09","GS","Mikel Miller","5","2:21.420","19:54.611","Green","Track","33.186","18.113","11.119","22.173","8.505","6.902","6.508","11.213","7.656","6.714","5.592","0.506","3.233","161.696"
"12","TCR","Russell McDonough","9","2:01.037","19:58.316","Green","Track","12.463","15.698","11.208","22.196","9.069","7.434","6.760","10.667","8.225","7.300","5.998","0.541","3.478","151.235"
"57","GS","Bryce Ward","6","1:54.224","20:01.398","Green","Track","11.663","14.848","10.603","21.038","8.817","7.018","6.348","10.439","7.563","6.717","5.524","0.495","3.151","165.289"
"11","GS","Stefan Rzadzinski","8","2:28.817","20:12.983","Green","Track","36.794","22.129","11.244","22.088","8.429","6.787","6.657","11.130","7.662","6.687","5.555","0.497","3.158","164.624"
"28","GS","Charlie Luck","8","1:58.586","20:13.151","Green","Track","12.238","16.570","11.327","22.033","8.496","6.799","6.645","11.005","7.669","6.662","5.498","0.492","3.152","166.297"
"26","GS","Jayson Clunie","9","2:24.865","20:13.713","Green","Track","33.201","22.003","11.198","21.937","8.474","6.841","6.571","10.977","7.625","6.730","5.604","0.502","3.202","162.984"
"44","GS","Mike Vess","10","1:56.601","20:23.094","Green","Track","12.891","15.283","10.875","21.580","8.418","6.768","6.242","10.976","7.673","6.689","5.532","0.497","3.177","164.624"
"56","GS","Jeff Mosing","10","1:56.823","20:24.746","Green","Track","12.517","15.720","10.796","21.719","8.590","6.890","6.551","10.597","7.625","6.670","5.484","0.493","3.171","165.960"
"71","GS","Frank DePew","10","1:58.346","20:24.761","Green","Track","13.747","15.577","10.782","21.721","8.674","6.934","6.330","10.775","7.765","6.764","5.561","0.505","3.211","162.016"
"39","GS","Tyler McQuarrie","10","1:54.465","20:30.280","Green","Track","11.961","14.958","10.504","21.261","8.445","6.844","6.305","10.545","7.665","6.744","5.557","0.497","3.179","164.624"
"22","GS","Billy Johnson","9","1:55.081","20:36.219","Green","Track","11.754","15.171","10.602","21.259","8.593","6.990","6.348","10.375","7.752","6.852","5.632","0.508","3.245","161.059"
"47","GS","Matt Travis","10","1:56.040","20:44.571","Green","Track","11.917","15.076","10.634","22.084","8.478","6.850","6.227","11.180","7.662","6.704","5.552","0.497","3.179","164.624"
"5","TCR","Tim Lewis Jr","8","2:02.068","20:48.056","Green","Track","12.853","15.750","11.175","22.128","8.833","7.395","6.846","11.441","8.148","7.315","6.099","0.550","3.535","148.760"
"10","TCR","Lee Carpentier","10","2:00.345","20:49.606","Green","Track","12.469","15.832","11.128","22.155","9.032","7.321","6.655","10.713","8.047","7.129","5.898","0.536","3.430","152.646"
"67","GS","Chris Bellomo","8","4:55.880","20:49.851","Green","Track","183.408","20.781","11.934","22.827","8.656","6.780","6.297","11.468","7.770","6.646","5.481","0.509","3.323","160.743"
"61","TCR","Gavin Ernstone","6","2:04.375","20:53.756","Green","Track","13.378","16.236","11.597","23.016","9.098","7.367","6.697","11.278","8.329","7.342","6.014","0.543","3.480","150.678"
"96","GS","Bruce McKee","10","1:58.991","20:54.208","Green","Track","13.169","15.853","10.990","22.086","8.642","6.875","6.316","11.143","7.803","6.780","5.603","0.504","3.227","162.338"
"46","GS","Owen Trinkler","9","3:34.573","21:04.189","Green","Pit","11.970","15.434","11.216","22.902","8.526","6.854","6.264","10.728","7.658","6.720","10.038","0.000","0.000","0.000"
"7","GS","Alan Brynjolfsson","10","1:56.941","21:18.563","Green","Track","12.124","15.767","11.097","22.007","8.471","6.805","6.238","10.832","7.688","6.726","5.527","0.496","3.163","164.956"
"60","GS","Nate Stacy","10","2:09.948","21:23.881","Green","Pit","11.983","15.012","10.593","21.494","8.574","6.944","6.296","10.475","7.645","6.760","10.536","0.000","0.000","0.000"
"59","GS","Rod Randall","8","5:54.382","21:33.139","Green","Track","241.566","20.604","11.422","22.387","8.621","6.911","6.510","12.120","7.947","6.889","5.650","0.510","3.245","160.428"
"77","GS","Trent Hindman","9","1:55.226","21:34.555","Green","Track","12.097","15.404","10.579","21.582","8.468","6.778","6.238","10.582","7.626","6.659","5.550","0.498","3.165","164.294"
"99","GS","Gary Ferrera","10","1:56.832","21:35.652","Green","Track","12.221","16.079","10.873","21.875","8.385","6.745","6.170","11.070","7.642","6.626","5.480","0.496","3.170","164.956"
"82","GS","James Clay","10","1:56.936","21:40.593","Green","Track","12.303","15.856","10.750","21.998","8.515","6.857","6.396","10.583","7.609","6.728","5.612","0.505","3.224","162.016"
"93","GS","Mark Siegel","10","1:59.919","21:42.554","Green","Track","12.899","15.762","10.997","22.335","8.620","6.911","6.470","11.758","7.963","6.884","5.616","0.504","3.200","162.338"
"66","GS","Spencer Pumpelly","8","6:23.378","21:42.716","Green","Track","266.306","27.417","11.040","21.937","8.536","6.769","6.216","11.058","8.000","6.863","5.563","0.498","3.175","164.294"
"65","GS","Justin Piscitell","6","1:55.089","21:43.143","Green","Track","12.030","15.275","10.724","21.525","8.566","6.896","6.257","10.290","7.638","6.708","5.524","0.494","3.162","165.624"
"33","GS","Indy Dontje","11","1:55.678","21:45.259","Green","Track","11.880","15.268","10.754","22.023","8.513","6.775","6.211","10.763","7.688","6.685","5.486","0.491","3.141","166.636"
"4","GS","Ted Giovanis","9","2:24.710","21:46.633","Green","Track","32.029","20.485","11.405","23.422","8.581","6.833","6.435","11.827","7.801","6.741","5.508","0.493","3.150","165.960"
"09","GS","Mikel Miller","6","1:56.570","21:51.181","Green","Track","12.314","15.318","10.832","21.907","8.434","6.825","6.320","11.039","7.614","6.674","5.575","0.501","3.217","163.310"
"13","GS","Orey Fidani","7","2:22.207","21:51.928","Green","Track","32.339","19.022","11.397","23.079","8.469","6.799","6.231","11.371","7.671","6.654","5.524","0.494","3.157","165.624"
"57","GS","Bryce Ward","7","1:55.072","21:56.470","Green","Track","11.559","15.839","10.748","21.536","8.438","6.874","6.257","10.393","7.575","6.697","5.514","0.494","3.148","165.624"
"2","GS","Kenton Koch","9","2:09.585","21:58.554","Green","Pit","11.961","15.111","10.544","21.770","8.383","6.776","6.170","10.917","7.734","6.715","9.765","0.000","0.000","0.000"
