"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"69","GS","Corey Fergus","47","1:55.563","1:50:05.269","Green","Track","12.415","15.201","11.092","21.882","8.227","6.652","6.198","10.828","7.561","6.588","5.405","0.480","3.034","170.455"
"44","GS","Jason Hart","46","3:16.834","1:50:06.936","Green","Track","88.831","18.049","11.244","22.153","8.576","6.907","6.384","10.911","7.798","6.769","5.567","0.495","3.150","165.289"
"66","GS","Spencer Pumpelly","47","1:54.603","1:50:07.625","Green","Track","11.953","15.055","10.511","21.637","8.467","6.773","6.191","10.656","7.733","6.642","5.426","0.483","3.076","169.396"
"35","GS","Jeroen Bleekemolen","47","1:54.843","1:50:10.060","Green","Track","12.290","15.251","10.526","21.414","8.372","6.847","6.306","10.388","7.597","6.721","5.516","0.491","3.124","166.636"
"99","GS","Kris Wilson","47","1:54.725","1:50:10.156","Green","Track","12.352","15.254","10.632","21.374","8.288","6.678","6.304","10.815","7.579","6.546","5.383","0.482","3.038","169.747"
"60","GS","Kyle Marcelli","46","1:54.540","1:50:15.975","Green","Track","11.772","14.999","10.411","21.205","8.403","6.847","6.315","10.796","7.770","6.799","5.543","0.498","3.182","164.294"
"3","TCR","Alexandre Papadopulos","46","2:03.342","1:50:17.432","Green","Track","13.076","16.543","11.156","22.625","8.746","7.366","7.009","11.355","8.120","7.309","6.040","0.540","3.457","151.515"
"2","GS","Kenton Koch","46","1:54.627","1:50:18.039","Green","Track","11.941","15.013","10.476","21.433","8.381","6.844","6.358","11.005","7.608","6.636","5.385","0.480","3.067","170.455"
"56","GS","Eric Foss","47","1:54.609","1:50:18.206","Green","Track","12.127","15.244","10.508","21.531","8.446","6.827","6.250","10.507","7.579","6.616","5.401","0.485","3.088","168.697"
"80","GS","Kaz Grala","14","1:08:42.641","1:50:18.521","Green","Track","4009.469","21.536","11.405","23.059","8.588","6.971","6.598","11.101","7.783","6.828","5.642","0.501","3.160","163.310"
"96","GS","Robby Foley","45","1:55.383","1:50:18.942","Green","Track","12.454","15.220","10.587","21.582","8.449","6.794","6.321","10.569","7.631","6.699","5.489","0.489","3.099","167.317"
"15","GS","Cole Custer","47","1:55.261","1:50:19.510","Green","Track","12.084","15.407","10.531","21.717","8.464","6.887","6.298","10.373","7.692","6.718","5.482","0.491","3.117","166.636"
"7","GS","Trent Hindman","47","1:54.815","1:50:24.150","Green","Track","11.962","15.151","10.505","21.791","8.444","6.772","6.257","10.590","7.656","6.638","5.473","0.488","3.088","167.660"
"57","GS","Bryce Ward","46","1:58.808","1:50:26.053","Green","Track","12.871","15.569","10.951","22.418","8.528","6.940","6.427","11.254","7.817","6.791","5.573","0.499","3.170","163.964"
"82","GS","James Clay","47","1:56.218","1:50:32.418","Green","Track","12.166","15.419","10.514","21.928","8.534","6.889","6.365","10.558","7.819","6.770","5.584","0.500","3.172","163.636"
"11","GS","Stefan Rzadzinski","47","1:56.579","1:50:36.561","Green","Track","12.222","15.410","10.547","22.155","8.469","6.834","6.331","10.888","7.746","6.740","5.579","0.497","3.161","164.624"
"88","GS","Greg Liefooghe","47","1:57.151","1:50:38.253","Green","Track","12.525","15.478","10.780","21.965","8.525","6.890","6.429","10.873","7.703","6.758","5.557","0.498","3.170","164.294"
"59","GS","DJ Randall","47","1:57.206","1:50:54.498","Green","Track","12.101","15.348","10.658","21.693","8.605","7.004","6.470","11.053","7.935","6.915","5.673","0.508","3.243","161.059"
"26","GS","Jayson Clunie","47","1:58.065","1:50:55.449","Green","Track","12.417","15.855","11.144","21.957","8.575","6.944","6.435","10.749","7.839","6.836","5.618","0.501","3.195","163.310"
"31","GS","Patrick Liddy","46","1:56.684","1:51:07.079","Green","Track","12.832","15.232","10.670","21.897","8.463","6.792","6.271","10.918","7.759","6.703","5.520","0.493","3.134","165.960"
"97","GS","Ramin Abdolvahabi","47","1:58.752","1:51:09.889","Green","Track","12.863","15.748","11.024","21.592","8.416","6.956","6.511","11.135","7.937","7.008","5.767","0.515","3.280","158.870"
"40","GS","James Pesek","47","1:59.718","1:51:10.344","Green","Track","13.727","15.594","11.091","22.156","8.518","6.935","6.441","11.102","7.917","6.917","5.616","0.502","3.202","162.984"
"09","GS","Dale Katechis","45","1:59.652","1:51:18.612","Green","Track","12.901","15.725","11.321","22.390","8.576","6.983","6.501","11.410","7.733","6.815","5.619","0.501","3.177","163.310"
"8","GS","Gunnar Jeannette","45","1:55.473","1:51:35.937","Green","Track","11.999","15.141","10.459","21.418","8.396","6.904","6.336","10.874","7.796","6.841","5.608","0.502","3.199","162.984"
"39","GS","Jeff Westphal","47","1:55.743","1:51:36.919","Green","Track","12.287","15.609","10.563","21.237","8.420","6.900","6.339","10.704","7.720","6.762","5.546","0.496","3.160","164.956"
"28","GS","Charlie Luck","46","2:00.521","1:51:40.889","Green","Track","12.980","16.543","10.822","22.882","8.614","6.920","6.358","11.436","7.905","6.829","5.577","0.497","3.158","164.624"
"75","GS","Kuno Wittmer","47","1:55.558","1:51:43.489","Green","Track","12.099","15.448","10.872","21.635","8.270","6.816","6.365","10.755","7.596","6.619","5.489","0.490","3.104","166.976"
"46","GS","Hugh Plumb","47","1:55.080","1:51:45.046","Green","Track","12.027","15.146","10.556","21.621","8.449","6.871","6.275","10.675","7.672","6.706","5.481","0.490","3.111","166.976"
"4","GS","Guy Cosmo","47","1:55.363","1:51:45.507","Green","Track","12.093","15.124","10.823","21.691","8.460","6.855","6.320","10.722","7.615","6.658","5.433","0.485","3.084","168.697"
"37","TCR","Shelby Blackstock","47","2:01.553","1:51:47.868","Green","Track","12.750","15.725","10.996","22.616","8.889","7.426","6.880","11.079","8.050","7.187","5.975","0.541","3.439","151.235"
"23","TCR","Nick Galante","47","2:01.605","1:51:48.019","Green","Track","12.897","15.995","11.334","22.277","8.836","7.310","6.721","11.354","8.073","7.089","5.821","0.524","3.374","156.142"
"84","TCR","Todd Lamb","47","2:01.651","1:51:48.463","Green","Track","12.784","16.392","11.100","22.683","8.943","7.275","6.707","10.837","8.063","7.109","5.865","0.529","3.364","154.666"
"52","TCR","Max Faulkner","47","2:01.282","1:51:53.007","Green","Track","12.522","15.735","11.018","22.179","8.898","7.469","6.966","10.950","8.156","7.316","6.051","0.545","3.477","150.125"
"22","GS","Austin Cindric","47","1:55.541","1:51:56.139","Green","Track","11.975","15.272","10.715","21.415","8.481","6.958","6.442","10.362","7.739","6.833","5.625","0.505","3.219","162.016"
"13","GS","Scott Hargrove","47","1:55.370","1:51:56.566","Green","Track","11.990","15.254","10.813","21.697","8.485","6.794","6.262","10.612","7.678","6.669","5.500","0.491","3.125","166.636"
"33","GS","Russell Ward","47","1:55.248","1:51:57.727","Green","Track","11.992","15.129","10.558","21.527","8.398","6.883","6.392","10.910","7.656","6.688","5.489","0.491","3.135","166.636"
