"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"3","GTLM","Jan Magnussen","44","1:18.943","1:38:30.102","Green","Track","0.626","6.935","3.011","4.226","11.261","7.844","5.695","4.305","11.795","16.152","1.722","5.371","131.789"
"55","DPi","Jonathan Bomarito","34","1:13.358","1:38:50.095","Green","Track","0.564","6.314","2.717","3.987","10.637","7.320","5.345","3.946","10.923","15.093","1.635","4.877","146.277"
"7","DPi","Ricky Taylor","44","1:13.522","1:38:52.792","Green","Track","0.567","6.335","2.766","3.941","10.571","7.277","5.309","3.995","10.828","15.414","1.628","4.891","145.503"
"912","GTLM","Earl Bamber","43","1:32.001","1:38:56.400","Green","Pit","0.628","6.931","2.908","4.483","11.630","7.876","5.879","4.324","12.005","17.026","3.211","15.100","131.369"
"54","DPi","Colin Braun","41","5:01.648","1:39:02.753","Green","Track","0.000","0.000","0.000","0.000","12.380","7.875","6.141","4.173","11.085","16.530","1.584","4.835","0.000"
"911","GTLM","Nick Tandy","45","1:22.681","1:39:07.815","Green","Track","0.636","7.034","3.409","4.611","11.938","8.163","6.140","4.499","12.138","17.029","1.693","5.391","129.717"
"24","GTLM","Jesse Krohn","39","1:18.185","1:39:11.454","Green","Track","0.630","7.001","2.950","4.048","10.947","7.734","5.625","4.279","11.776","16.059","1.720","5.416","130.952"
"5","DPi","Joao Barbosa","56","1:12.583","1:39:12.740","Green","Track","0.577","6.425","2.707","3.806","10.355","7.148","5.286","3.935","10.820","15.006","1.588","4.930","142.981"
"10","DPi","Renger Van Der Zande","28","1:16.261","1:39:21.050","Green","Track","0.583","6.448","2.945","4.143","11.049","7.573","5.800","3.974","11.104","15.890","1.721","5.031","141.509"
"50","DPi","Will Owen","49","1:14.108","1:39:24.488","Green","Track","0.576","6.393","2.717","3.983","10.660","7.385","5.398","3.996","11.002","15.477","1.592","4.929","143.229"
"31","DPi","Felipe Nasr","50","2:14.816","1:39:35.256","Green","Track","0.000","0.000","0.000","0.000","12.526","8.182","6.013","4.312","11.452","15.842","1.599","4.933","0.000"
"84","DPi","Simon Trummer","42","1:18.333","1:39:37.468","Green","Track","0.579","6.479","2.931","4.283","11.258","7.487","6.277","4.019","11.920","16.662","1.529","4.909","142.487"
"66","GTLM","Dirk Mueller","37","1:18.855","1:39:42.681","Green","Track","0.633","7.028","3.019","4.127","11.102","7.885","5.715","4.292","11.756","16.079","1.753","5.466","130.332"
"25","GTLM","Connor De Phillippi","45","1:19.478","1:39:46.377","Green","Track","0.635","7.028","2.987","4.175","11.221","7.852","5.717","4.347","11.985","16.288","1.756","5.487","129.921"
"3","GTLM","Jan Magnussen","45","1:19.008","1:39:49.110","Green","Track","0.625","6.920","3.084","4.249","11.225","7.802","5.641","4.281","11.767","16.286","1.736","5.392","132.000"
"77","DPi","Oliver Jarvis","38","1:52.175","1:40:01.044","Green","Track","0.565","6.352","2.596","38.206","13.219","7.940","5.742","3.895","11.077","15.984","1.663","4.936","146.018"
"55","DPi","Jonathan Bomarito","35","1:13.044","1:40:03.139","Green","Track","0.563","6.308","2.654","3.940","10.570","7.321","5.279","3.973","10.845","15.030","1.645","4.916","146.536"
"7","DPi","Ricky Taylor","45","1:13.432","1:40:06.224","Green","Track","0.567","6.338","2.698","3.896","10.446","7.231","5.387","3.952","10.880","15.560","1.602","4.875","145.503"
"54","DPi","Colin Braun","42","1:13.707","1:40:16.460","Green","Track","0.560","6.255","2.715","4.033","11.016","7.260","5.333","4.002","10.806","15.378","1.546","4.803","147.321"
"911","GTLM","Nick Tandy","46","1:19.940","1:40:27.755","Green","Track","0.631","6.978","3.073","4.269","11.375","7.861","5.836","4.316","11.968","16.556","1.689","5.388","130.745"
"6","DPi","Juan Pablo Montoya","43","4:46.751","1:40:35.509","Green","Track","0.000","0.000","0.000","0.000","15.182","8.889","6.604","4.679","11.906","16.965","1.687","4.950","0.000"
"10","DPi","Renger Van Der Zande","29","1:16.068","1:40:37.118","Green","Track","0.583","6.446","2.827","4.075","10.979","7.570","5.749","3.953","11.330","15.816","1.719","5.021","141.509"
"50","DPi","Will Owen","50","1:13.934","1:40:38.422","Green","Track","0.575","6.396","2.660","3.816","10.640","7.393","5.407","4.001","10.904","15.628","1.589","4.925","143.478"
"5","DPi","Joao Barbosa","57","1:28.474","1:40:41.214","Green","Pit","0.576","6.406","3.018","4.027","11.333","7.601","6.240","4.108","11.224","15.308","3.340","15.293","143.229"
"24","GTLM","Jesse Krohn","40","1:31.254","1:40:42.708","Green","Pit","0.632","7.003","3.017","4.101","11.500","7.797","5.880","4.275","11.862","16.424","3.685","15.078","130.538"
"31","DPi","Felipe Nasr","51","1:13.667","1:40:48.923","Green","Track","0.578","6.432","2.760","3.999","10.589","7.353","5.349","4.016","11.010","15.091","1.579","4.911","142.734"
"84","DPi","Simon Trummer","43","1:14.062","1:40:51.530","Green","Track","0.577","6.463","2.806","3.933","10.659","7.222","5.447","4.025","11.148","15.340","1.535","4.907","142.981"
"66","GTLM","Dirk Mueller","38","1:18.692","1:41:01.373","Green","Track","0.634","7.026","2.939","4.124","11.050","7.866","5.624","4.319","11.738","16.180","1.745","5.447","130.126"
"3","GTLM","Jan Magnussen","46","1:18.779","1:41:07.889","Green","Track","0.627","6.929","2.996","4.218","11.124","7.887","5.713","4.271","11.776","16.137","1.725","5.376","131.579"
"77","DPi","Oliver Jarvis","39","1:13.689","1:41:14.733","Green","Track","0.567","6.367","2.634","3.990","10.679","7.314","5.334","3.934","10.927","15.411","1.650","4.882","145.503"
"25","GTLM","Connor De Phillippi","46","1:31.240","1:41:17.617","Green","Pit","0.636","7.050","2.891","4.189","11.319","7.910","5.747","4.381","12.203","16.367","3.475","15.072","129.717"
"7","DPi","Ricky Taylor","46","1:13.977","1:41:20.201","Green","Track","0.566","6.368","2.793","3.975","10.536","7.322","5.554","3.956","10.928","15.502","1.605","4.872","145.760"
"55","DPi","Jonathan Bomarito","36","1:25.972","1:41:29.111","Green","Pit","0.563","6.299","2.799","3.974","10.722","7.390","5.508","3.939","10.975","15.734","3.282","14.787","146.536"
"54","DPi","Colin Braun","43","1:14.377","1:41:30.837","Green","Track","0.560","6.236","2.666","3.995","11.175","7.511","5.346","3.917","10.747","15.820","1.569","4.835","147.321"
"911","GTLM","Nick Tandy","47","1:18.795","1:41:46.550","Green","Track","0.630","6.988","3.005","4.227","11.239","7.805","5.763","4.308","11.844","15.968","1.663","5.355","130.952"
"6","DPi","Juan Pablo Montoya","44","1:17.858","1:41:53.367","Green","Track","0.572","6.390","2.944","4.262","12.397","7.994","5.734","4.057","11.216","15.843","1.581","4.868","144.231"
"50","DPi","Will Owen","51","1:16.584","1:41:55.006","Green","Track","0.572","6.394","2.803","4.005","10.975","7.615","5.861","4.029","11.157","16.653","1.597","4.923","144.231"
"31","DPi","Felipe Nasr","52","1:12.834","1:42:01.757","Green","Track","0.576","6.418","2.708","3.838","10.388","7.210","5.272","4.020","10.958","14.904","1.605","4.937","143.229"
"84","DPi","Simon Trummer","44","1:14.027","1:42:05.557","Green","Track","0.578","6.459","2.744","3.904","10.521","7.251","5.370","4.005","10.967","15.750","1.561","4.917","142.734"
"10","DPi","Renger Van Der Zande","30","1:29.646","1:42:06.764","Green","Pit","0.581","6.428","3.055","4.124","11.117","7.872","5.935","3.989","11.410","16.384","3.902","14.849","141.997"
"67","GTLM","Richard Westbrook","37","5:35.235","1:42:07.886","Green","Track","0.000","0.000","0.000","0.000","14.219","9.028","6.763","4.929","13.031","18.392","1.783","5.529","0.000"
"66","GTLM","Dirk Mueller","39","1:18.699","1:42:20.072","Green","Track","0.633","7.032","2.961","4.138","11.126","7.836","5.594","4.371","11.718","16.126","1.725","5.439","130.332"
"3","GTLM","Jan Magnussen","47","1:18.807","1:42:26.696","Green","Track","0.624","6.939","2.941","4.219","11.073","7.871","5.734","4.284","11.831","16.252","1.690","5.349","132.212"
"77","DPi","Oliver Jarvis","40","1:13.101","1:42:27.834","Green","Track","0.564","6.349","2.612","3.873","10.572","7.236","5.324","3.920","10.869","15.276","1.638","4.868","146.277"
"54","DPi","Colin Braun","44","1:12.755","1:42:43.592","Green","Track","0.563","6.262","2.608","4.007","10.595","7.120","5.320","3.950","10.791","15.107","1.574","4.858","146.536"
"7","DPi","Ricky Taylor","47","1:26.913","1:42:47.114","Green","Pit","0.566","6.336","2.635","4.085","10.918","7.481","5.398","3.995","11.047","16.176","3.830","14.446","145.760"
"911","GTLM","Nick Tandy","48","1:18.480","1:43:05.030","Green","Track","0.630","6.973","2.956","4.119","11.143","7.704","5.693","4.316","11.797","16.112","1.674","5.363","130.952"
"6","DPi","Juan Pablo Montoya","45","1:16.956","1:43:10.323","Green","Track","0.568","6.354","2.534","4.143","10.727","7.419","5.286","3.970","11.491","17.987","1.593","4.884","145.246"
"50","DPi","Will Owen","52","1:15.704","1:43:10.710","Green","Track","0.575","6.386","2.798","3.896","10.747","7.412","5.591","4.086","10.946","16.828","1.557","4.882","143.478"
"31","DPi","Felipe Nasr","53","1:12.812","1:43:14.569","Green","Track","0.576","6.419","2.616","3.927","10.431","7.218","5.303","3.973","10.833","15.024","1.577","4.915","143.229"
"84","DPi","Simon Trummer","45","1:13.339","1:43:18.896","Green","Track","0.578","6.462","2.712","3.853","10.505","7.200","5.298","4.042","11.004","15.206","1.559","4.920","142.734"
"67","GTLM","Richard Westbrook","38","1:22.297","1:43:30.183","Green","Track","0.643","7.099","3.268","4.472","11.748","8.324","6.120","4.493","12.117","16.810","1.734","5.469","128.305"
"66","GTLM","Dirk Mueller","40","1:18.555","1:43:38.627","Green","Track","0.633","7.019","2.912","4.136","11.101","7.856","5.663","4.363","11.752","15.922","1.747","5.451","130.332"
"77","DPi","Oliver Jarvis","41","1:16.907","1:43:44.741","Green","Track","0.562","6.294","3.136","4.240","11.158","7.464","5.855","4.138","11.239","16.248","1.675","4.898","146.797"
"3","GTLM","Jan Magnussen","48","1:18.989","1:43:45.685","Green","Track","0.623","6.936","2.951","4.170","11.162","7.805","5.761","4.280","11.816","16.413","1.709","5.363","132.424"
"5","DPi","Filipe Albuquerque","58","3:13.731","1:43:54.945","Green","Track","0.000","0.000","0.000","0.000","12.050","8.057","6.512","4.253","11.694","17.234","1.591","4.940","0.000"
"912","GTLM","Earl Bamber","44","4:59.734","1:43:56.134","Green","Track","0.000","0.000","0.000","0.000","11.751","7.974","5.925","4.295","11.906","16.493","1.677","5.370","0.000"
"54","DPi","Colin Braun","45","1:26.751","1:44:10.343","Green","Pit","0.561","6.264","2.708","3.969","10.515","7.147","5.291","4.017","11.123","16.571","3.651","14.934","147.059"
"911","GTLM","Nick Tandy","49","1:18.605","1:44:23.635","Green","Track","0.629","6.980","2.908","4.116","10.965","7.762","5.615","4.426","11.880","16.242","1.695","5.387","131.161"
"6","DPi","Juan Pablo Montoya","46","1:16.705","1:44:27.028","Green","Track","0.566","6.350","2.544","3.858","11.043","7.632","5.631","4.035","11.158","17.430","1.588","4.870","145.760"
"24","GTLM","Jesse Krohn","41","3:46.129","1:44:28.837","Green","Track","0.000","0.000","0.000","0.000","11.442","7.800","6.192","4.374","12.001","17.060","1.670","5.378","0.000"
"84","DPi","Simon Trummer","46","1:17.446","1:44:36.342","Green","Track","0.577","6.455","2.629","3.865","10.776","7.793","5.670","4.026","12.693","16.529","1.536","4.897","142.981"
"55","DPi","Jonathan Bomarito","37","3:08.064","1:44:37.175","Green","Track","0.000","0.000","0.000","0.000","13.556","8.570","6.309","4.225","11.496","16.911","1.621","4.894","0.000"
"50","DPi","Will Owen","53","1:29.880","1:44:40.590","Green","Pit","0.571","6.382","2.700","4.483","11.107","7.558","5.565","4.123","11.256","16.867","4.068","15.200","144.483"
"31","DPi","Felipe Nasr","54","1:28.378","1:44:42.947","Green","Pit","0.576","6.396","2.800","4.105","11.292","7.573","5.668","4.210","11.120","15.410","3.972","15.256","143.229"
"7","DPi","Ricky Taylor","48","2:00.161","1:44:47.275","Green","Track","0.000","0.000","0.000","0.000","12.648","8.261","6.087","4.527","11.709","17.227","1.652","4.909","0.000"
"67","GTLM","Richard Westbrook","39","1:19.980","1:44:50.163","Green","Track","0.638","7.073","3.111","4.265","11.261","8.001","5.853","4.405","11.967","16.239","1.721","5.446","129.310"
"4","GTLM","Oliver Gavin","41","7:23.452","1:44:52.885","Green","Track","0.000","0.000","0.000","0.000","11.773","8.086","5.905","4.371","11.970","16.258","1.707","5.369","0.000"
"3","GTLM","Jan Magnussen","49","1:18.549","1:45:04.234","Green","Track","0.622","6.931","2.952","4.183","11.130","7.800","5.719","4.283","11.780","16.052","1.721","5.376","132.637"
"66","GTLM","Dirk Mueller","41","1:31.630","1:45:10.257","Green","Pit","0.633","7.011","2.936","4.241","11.562","8.040","5.831","4.312","11.892","16.754","3.339","15.079","130.332"
"5","DPi","Filipe Albuquerque","59","1:15.569","1:45:10.514","Green","Track","0.580","6.449","2.726","4.299","10.716","7.311","5.470","3.973","10.953","16.558","1.592","4.942","142.241"
"77","DPi","Oliver Jarvis","42","1:29.202","1:45:13.943","Green","Pit","0.564","6.351","2.608","4.096","10.713","7.354","5.391","3.922","10.922","17.032","3.433","16.816","146.277"
"912","GTLM","Earl Bamber","45","1:18.606","1:45:14.740","Green","Track","0.629","6.942","2.847","4.155","11.033","7.768","5.687","4.293","11.901","16.311","1.674","5.366","131.161"
"6","DPi","Juan Pablo Montoya","47","1:12.952","1:45:39.980","Green","Track","0.566","6.336","2.636","3.824","10.512","7.303","5.153","3.991","11.190","15.006","1.573","4.862","145.760"
"911","GTLM","Nick Tandy","50","1:18.529","1:45:42.164","Green","Track","0.630","6.988","2.945","4.206","10.969","7.792","5.616","4.325","11.840","16.172","1.679","5.367","130.952"
"24","GTLM","Jesse Krohn","42","1:19.426","1:45:48.263","Green","Track","0.630","7.003","3.291","4.581","11.168","7.753","5.737","4.259","11.752","16.156","1.700","5.396","130.952"
"84","DPi","Simon Trummer","47","1:26.730","1:46:03.072","Green","Pit","0.577","6.455","2.787","3.889","10.491","7.349","5.333","3.974","11.074","16.198","3.655","14.948","142.981"
"55","DPi","Jonathan Bomarito","38","1:31.386","1:46:08.561","Green","Track","0.572","6.382","2.952","4.306","11.072","7.609","5.502","3.932","24.053","18.486","1.626","4.894","144.231"
"67","GTLM","Richard Westbrook","40","1:19.432","1:46:09.595","Green","Track","0.637","7.048","3.016","4.267","11.039","7.932","5.704","4.331","11.856","16.389","1.741","5.472","129.513"
"4","GTLM","Oliver Gavin","42","1:18.091","1:46:10.976","Green","Track","0.624","6.926","2.949","4.135","11.140","7.829","5.679","4.296","11.661","15.796","1.696","5.360","132.212"
"25","GTLM","Connor De Phillippi","47","4:55.923","1:46:13.540","Green","Track","0.000","0.000","0.000","0.000","13.551","8.115","6.027","4.306","11.974","16.186","1.720","5.449","0.000"
"7","DPi","Ricky Taylor","49","1:30.300","1:46:17.575","Green","Pit","0.568","6.363","2.831","4.331","11.516","7.759","5.889","4.153","11.785","16.668","3.759","14.678","145.246"
"3","GTLM","Jan Magnussen","50","1:18.592","1:46:22.826","Green","Track","0.625","6.937","2.980","4.256","11.153","7.854","5.604","4.330","11.761","16.045","1.695","5.352","132.000"
"5","DPi","Filipe Albuquerque","60","1:13.927","1:46:24.441","Green","Track","0.580","6.448","2.781","4.063","10.682","7.327","5.501","3.940","10.896","15.156","1.605","4.948","142.241"
"912","GTLM","Earl Bamber","46","1:19.006","1:46:33.746","Green","Track","0.630","6.946","2.855","4.069","11.048","7.744","5.921","4.380","12.090","16.260","1.682","5.381","130.952"
"6","DPi","Juan Pablo Montoya","48","1:12.569","1:46:52.549","Green","Track","0.567","6.367","2.542","3.812","10.498","7.258","5.142","3.959","10.813","15.141","1.595","4.875","145.503"
"24","GTLM","Jesse Krohn","43","1:18.314","1:47:06.577","Green","Track","0.631","7.013","2.929","4.109","10.998","7.713","5.623","4.349","11.851","15.994","1.706","5.398","130.745"
"911","GTLM","Nick Tandy","51","1:30.144","1:47:12.308","Green","Pit","0.631","6.962","2.918","4.116","11.024","7.781","5.627","4.266","11.992","16.525","3.173","15.129","130.745"
"55","DPi","Jonathan Bomarito","39","1:14.102","1:47:22.663","Green","Track","0.567","6.365","2.756","4.023","10.874","7.430","5.325","3.938","10.923","15.351","1.636","4.914","145.503"
"67","GTLM","Richard Westbrook","41","1:18.571","1:47:28.166","Green","Track","0.637","7.061","2.985","4.086","10.970","7.884","5.674","4.296","11.832","15.945","1.739","5.462","129.513"
"4","GTLM","Oliver Gavin","43","1:19.276","1:47:30.252","Green","Track","0.624","6.935","2.916","4.146","11.075","7.745","5.695","4.306","11.727","17.033","1.702","5.372","132.212"
"25","GTLM","Connor De Phillippi","48","1:18.887","1:47:32.427","Green","Track","0.634","7.023","2.925","4.192","11.176","7.881","5.715","4.276","11.967","15.961","1.705","5.432","130.126"
"5","DPi","Filipe Albuquerque","61","1:15.365","1:47:39.806","Green","Track","0.578","6.429","2.804","4.067","10.915","7.617","5.742","4.162","11.188","15.384","1.561","4.918","142.734"
"912","GTLM","Earl Bamber","47","1:18.019","1:47:51.765","Green","Track","0.632","6.960","2.862","4.068","11.059","7.696","5.639","4.286","11.779","15.989","1.678","5.371","130.538"
"3","GTLM","Jan Magnussen","51","1:30.792","1:47:53.618","Green","Pit","0.625","6.939","2.951","4.144","11.152","7.845","5.630","4.307","11.789","16.109","4.084","15.217","132.000"
"7","DPi","Ricky Taylor","50","1:40.835","1:47:58.410","Green","Track","0.000","0.000","0.000","0.000","11.851","7.762","5.505","3.995","11.137","15.900","1.601","4.875","0.000"
"54","DPi","Jonathan Bennett","46","3:59.428","1:48:09.771","Green","Track","0.000","0.000","0.000","0.000","12.061","7.932","5.928","4.061","11.415","16.423","1.608","4.879","0.000"
"10","DPi","Jordan Taylor","31","6:18.478","1:48:25.242","Green","Track","0.000","0.000","0.000","0.000","13.511","8.274","6.629","4.373","11.940","17.121","1.595","4.930","0.000"
"24","GTLM","Jesse Krohn","44","1:19.810","1:48:26.387","Green","Track","0.632","7.014","2.947","4.095","11.491","7.747","5.674","4.323","11.860","16.926","1.699","5.402","130.538"
"6","DPi","Juan Pablo Montoya","49","1:43.720","1:48:36.269","Green","Track","0.567","6.366","2.512","17.734","15.016","9.383","7.104","5.409","17.300","15.877","1.583","4.869","145.503"
"55","DPi","Harry Tincknell","40","1:16.515","1:48:39.178","Green","Track","0.568","6.348","2.548","4.056","10.893","7.411","5.246","3.977","10.968","18.006","1.617","4.877","145.246"
"67","GTLM","Richard Westbrook","42","1:18.633","1:48:46.799","Green","Track","0.636","7.054","2.912","4.171","10.994","7.860","5.657","4.357","11.845","15.985","1.719","5.443","129.717"
"4","GTLM","Oliver Gavin","44","1:18.152","1:48:48.404","Green","Track","0.624","6.935","2.903","4.114","11.071","7.812","5.682","4.307","11.720","15.905","1.707","5.372","132.212"
"25","GTLM","Connor De Phillippi","49","1:18.805","1:48:51.232","Green","Track","0.634","7.013","2.927","4.138","11.087","7.825","5.709","4.297","11.925","16.058","1.736","5.456","130.126"
"5","DPi","Filipe Albuquerque","62","1:13.457","1:48:53.263","Green","Track","0.579","6.441","2.740","3.980","10.624","7.283","5.322","3.914","10.850","15.181","1.599","4.944","142.487"
"84","DPi","Stephen Simpson","48","3:00.000","1:49:03.072","Green","Track","0.000","0.000","0.000","0.000","13.308","8.300","6.475","4.176","11.898","17.320","1.572","4.957","0.000"
"7","DPi","Ricky Taylor","51","1:14.334","1:49:12.744","Green","Track","0.566","6.336","2.684","3.981","10.614","7.396","5.385","3.903","10.995","15.966","1.614","4.894","145.760"
"912","GTLM","Earl Bamber","48","1:32.194","1:49:23.959","Green","Pit","0.631","6.965","2.850","4.082","11.028","7.791","5.659","4.283","11.823","18.616","3.358","15.108","130.745"
"50","DPi","Will Owen","54","4:43.758","1:49:24.348","Green","Track","0.000","0.000","0.000","0.000","12.570","7.857","6.191","4.248","11.439","16.606","1.599","4.952","0.000"
"10","DPi","Jordan Taylor","32","1:17.315","1:49:42.557","Green","Track","0.577","6.465","3.007","4.700","11.650","7.433","5.824","4.007","11.252","15.911","1.575","4.914","142.981"
"31","DPi","Felipe Nasr","55","5:05.845","1:49:48.792","Green","Track","0.000","0.000","0.000","0.000","14.201","8.441","6.687","4.515","11.769","16.774","1.660","5.007","0.000"
"55","DPi","Harry Tincknell","41","1:14.991","1:49:54.169","Green","Track","0.566","6.333","3.074","4.159","10.850","7.415","5.407","3.979","11.051","15.586","1.652","4.919","145.760"
"6","DPi","Juan Pablo Montoya","50","1:24.106","1:50:00.375","Green","Track","0.567","6.346","3.190","4.699","10.802","7.354","5.295","3.951","13.473","21.984","1.584","4.861","145.503"
"24","GTLM","Jesse Krohn","45","1:35.015","1:50:01.402","Green","Pit","0.628","7.018","3.530","5.006","12.909","8.528","6.149","4.388","11.867","16.535","3.390","15.067","131.369"
"67","GTLM","Richard Westbrook","43","1:18.433","1:50:05.232","Green","Track","0.636","7.039","2.988","4.134","10.923","7.870","5.667","4.369","11.774","15.876","1.717","5.440","129.717"
"25","GTLM","Connor De Phillippi","50","1:20.063","1:50:11.295","Green","Track","0.636","7.030","3.042","4.892","11.363","7.883","5.828","4.283","11.876","16.054","1.732","5.444","129.717"
"54","DPi","Jonathan Bennett","47","2:05.303","1:50:15.074","Green","Track","0.564","6.267","2.584","48.412","14.220","8.108","6.212","4.124","11.394","16.920","1.607","4.891","146.277"
"5","DPi","Filipe Albuquerque","63","1:24.858","1:50:18.121","Green","Track","0.579","6.416","3.104","4.664","11.339","7.742","7.088","5.081","14.567","17.770","1.582","4.926","142.487"
"4","GTLM","Oliver Gavin","45","1:30.870","1:50:19.274","Green","Pit","0.625","6.926","3.138","4.437","11.070","7.744","5.941","4.325","11.869","16.296","3.497","15.002","132.000"
"84","DPi","Stephen Simpson","49","1:16.874","1:50:19.946","Green","Track","0.583","6.502","3.120","4.330","11.251","7.584","5.793","3.988","11.307","15.866","1.583","4.967","141.509"
"7","DPi","Ricky Taylor","52","1:15.198","1:50:27.942","Green","Track","0.568","6.360","2.684","3.968","11.176","7.921","5.448","4.044","10.966","15.569","1.611","4.883","145.246"
"77","DPi","Tristan Nunez","43","5:18.824","1:50:32.767","Green","Track","0.000","0.000","0.000","0.000","13.603","8.493","6.442","4.456","11.539","17.517","1.740","4.990","0.000"
"50","DPi","Will Owen","55","1:14.755","1:50:39.103","Green","Track","0.580","6.451","2.793","3.923","10.976","7.457","5.549","3.979","11.202","15.370","1.555","4.920","142.241"
"911","GTLM","Nick Tandy","52","3:41.814","1:50:54.122","Green","Track","0.000","0.000","0.000","0.000","12.975","8.425","6.331","4.613","12.222","17.193","1.683","5.386","0.000"
"10","DPi","Jordan Taylor","33","1:14.560","1:50:57.117","Green","Track","0.579","6.453","2.867","4.057","10.712","7.291","5.508","3.932","11.167","15.523","1.562","4.909","142.487"
"31","DPi","Felipe Nasr","56","1:16.621","1:51:05.413","Green","Track","0.585","6.502","3.010","4.229","11.077","7.974","6.018","4.095","11.130","15.517","1.571","4.913","141.026"
"55","DPi","Harry Tincknell","42","1:14.226","1:51:08.395","Green","Track","0.567","6.334","2.648","4.113","10.861","7.402","5.298","4.043","10.984","15.404","1.645","4.927","145.503"
"3","GTLM","Antonio Garcia","52","3:17.048","1:51:10.666","Green","Track","0.000","0.000","0.000","0.000","12.266","8.202","6.012","4.394","14.131","19.699","1.707","5.375","0.000"
"66","GTLM","Dirk Mueller","42","6:08.474","1:51:18.731","Green","Track","0.000","0.000","0.000","0.000","13.385","8.781","6.354","4.845","12.433","17.352","1.745","5.499","0.000"
"6","DPi","Juan Pablo Montoya","51","1:26.840","1:51:27.215","Green","Pit","0.565","6.341","2.555","3.857","10.575","7.290","5.601","4.204","11.333","15.858","3.726","14.935","146.018"
"25","GTLM","Connor De Phillippi","51","1:18.685","1:51:29.980","Green","Track","0.634","7.023","2.883","4.113","11.126","7.784","5.692","4.310","11.863","16.086","1.726","5.445","130.126"
"54","DPi","Jonathan Bennett","48","1:17.067","1:51:32.141","Green","Track","0.565","6.263","2.936","4.511","11.320","7.658","5.852","4.048","11.243","16.215","1.590","4.866","146.018"
"5","DPi","Filipe Albuquerque","64","1:14.567","1:51:32.688","Green","Track","0.579","6.429","2.746","4.052","10.636","7.291","5.411","3.951","10.942","16.003","1.596","4.931","142.487"
"84","DPi","Stephen Simpson","50","1:14.632","1:51:34.578","Green","Track","0.582","6.481","2.699","3.958","10.861","7.327","5.403","4.198","11.217","15.302","1.610","4.994","141.753"
"67","GTLM","Richard Westbrook","44","1:34.528","1:51:39.760","Green","Pit","0.634","7.028","2.947","4.160","11.021","7.948","6.000","4.514","12.291","18.210","4.683","15.092","130.126"
"7","DPi","Ricky Taylor","53","1:12.535","1:51:40.477","Green","Track","0.568","6.358","2.648","3.882","10.362","7.179","5.229","3.932","10.804","15.017","1.646","4.910","145.246"
"77","DPi","Tristan Nunez","44","1:16.320","1:51:49.087","Green","Track","0.572","6.402","2.930","4.177","11.511","7.511","5.776","4.062","11.021","15.893","1.595","4.870","144.231"
"50","DPi","Will Owen","56","1:13.399","1:51:52.502","Green","Track","0.578","6.433","2.632","3.820","10.599","7.170","5.362","3.976","10.872","15.426","1.589","4.942","142.734"
"10","DPi","Jordan Taylor","34","1:14.135","1:52:11.252","Green","Track","0.575","6.417","2.753","4.022","10.701","7.301","5.671","3.964","11.037","15.255","1.547","4.892","143.478"
"31","DPi","Felipe Nasr","57","1:13.150","1:52:18.563","Green","Track","0.577","6.415","2.772","3.901","10.581","7.255","5.240","4.000","10.911","14.982","1.588","4.928","142.981"
"55","DPi","Harry Tincknell","43","1:13.384","1:52:21.779","Green","Track","0.568","6.331","2.613","3.819","10.671","7.358","5.200","4.112","10.903","15.218","1.672","4.919","145.246"
"911","GTLM","Nick Tandy","53","1:32.606","1:52:26.728","Green","Track","0.631","7.031","3.151","4.382","11.422","7.934","6.330","4.309","23.289","17.063","1.685","5.379","130.745"
"3","GTLM","Antonio Garcia","53","1:21.972","1:52:32.638","Green","Track","0.627","6.962","2.949","4.240","11.055","7.772","5.744","4.285","12.671","18.341","1.835","5.491","131.579"
"24","GTLM","John Edwards","46","2:33.964","1:52:35.366","Green","Track","0.000","0.000","0.000","0.000","12.739","8.286","6.130","4.430","12.066","17.031","1.723","5.413","0.000"
"54","DPi","Jonathan Bennett","49","1:16.646","1:52:48.787","Green","Track","0.563","6.275","2.821","4.171","10.909","7.527","5.797","4.107","11.428","16.541","1.613","4.894","146.536"
"25","GTLM","Connor De Phillippi","52","1:20.231","1:52:50.211","Green","Track","0.634","7.035","2.933","4.122","11.185","7.888","5.642","4.338","11.978","17.325","1.718","5.433","130.126"
"84","DPi","Stephen Simpson","51","1:23.064","1:52:57.642","Green","Track","0.584","6.489","2.750","4.030","10.828","7.291","5.549","4.249","15.429","19.318","1.579","4.968","141.267"
"5","DPi","Filipe Albuquerque","65","1:27.855","1:53:00.543","Green","Track","0.578","6.412","3.004","4.178","10.895","7.467","6.638","7.547","15.500","19.061","1.612","4.963","142.734"
"66","GTLM","Dirk Mueller","43","1:43.028","1:53:01.759","Green","Track","0.640","7.082","3.079","4.283","11.623","8.109","5.869","4.343","31.538","19.243","1.737","5.482","128.906"
"77","DPi","Tristan Nunez","45","1:15.372","1:53:04.459","Green","Track","0.569","6.369","2.651","4.552","11.112","7.461","5.548","3.966","10.939","15.656","1.636","4.913","144.991"
"50","DPi","Will Owen","57","1:14.329","1:53:06.831","Green","Track","0.579","6.434","2.654","3.816","10.744","7.369","5.387","3.991","11.197","15.631","1.585","4.942","142.487"
